key,tag,sha256,idle
0b0b3556ec0f75744892d795d05e2078e2cc1c06,509440,e7ee3e9fde971380e049c2899ef25b265677b18920aa7b1bc84622a132ad66d1,0
0b0c7873e14f57d4f3c79b65c909328792c48621,2931715,a6dd38d692ac1caa6d5dbc195d92f1f978b5c74ec60e02ed15fdf04404742fe3,0
0b0f42ccd9aae9d324853ac7887300ccdbaf3ad6,3640084,e7e106459b098c571f7a422d661f78f8b6a76ea72999b2d16cc9cbaca60ba65d,0
0b4892fe77bd93d31e1878e40db1afea6352e3f4,509440,b550fc73dbcaed51cb0c3e2a36e60a1f679cf15cc1725091238f122de96fc604,0
0b598101d6ef287a1de78051d8e4c1b477f0e57b,3169716,e0bb9bef12bb06c118b2bcf7e6ec5975a0dfa3d89191df6cc331767b1643af78,0
0b75bc0bf6bcdb3b16b4f3de86dc3e53166bfc1f,589760,9996b9c3f65899e99b570931a95eb220749914c3d85ebe5ca5c8f5637cf42e52,0
0c2345b3e161208d0b357f1d5e78434bea392a54,560992,187a16e997d1a0d5584cfa2df5d0c976f875759f6a15f2e7b73b30a8d29e4110,0
0c2aa4f8f2a194710126ef77e7098c9ecf06813c,509440,e5ebe570e03c742117c3fe92531074b6c88a4d40f1abba786f3eed9c96d47449,0
0c459164c2dd9a25a74118570c4a4b8a1cfbfb2c,711827,b36ee0ed6d20d181de65ce729dea6169658a9cfa4dede6717ba9fa2e4fbd3bc7,0
0c55789c63bc133999449324cc1a29aba1db532a,757696,5e54ca820aa79c62821e3bc8c6009d5c465277339a8a3949f8197619ef5364f3,0
0c9242102503ff7f5ca2ee535d6588af88c23db2,711659,41b9d12a4c559e4098f30173bc0f76d092c43d7b1f873e7027da45a256f30f87,0
0dc0a7c30662a7ce59027e2b905d5895c5cf3936,729159,4cba62ab4f6155537b7340a4d0d48f8af4147ae7f3e4af98a0ba5d9b76628ff3,0
0e05aa4345750f397ac51fd1937b1429577df89a,388448,b353bfd34fb213f49b2e1d9aceeba7876856e886459c607b4b674470e0ea1b35,0
0e30fb8f6c82a21b448946bd88160d115e02d64e,800608,1d6aff1fc8227c2bd93dff782c3d5db0688a6ebb25f139638a58178d44e1394b,0
0e3e278222414cf7b875d0003760f37cb7efa145,800608,341e291dac2a9cad75a6a1731c1b995b45a84cfa0961a637a7109c520af56436,0
0e63715870d5a4b2d447f04a3f751b8ec2512025,589760,89b7df128c9e0aa9228e88ef996499b6dbef648a5873b18f604cc0a7a3af45e0,0
0e8319ab719955da5515b5c31be69d4214439e34,813120,87f99dac7379e1a7a068302ceeb2f8437f4731a02ada2bdc4dee2c356dec5b9b,0
